 	 cpu usage 	 io_usage 	 total traffic 	 total load
21:36:18 	 0 	 0 	 0 	 0.0
21:36:19 	 0 	 0 	 0 	 0.0
21:36:20 	 0 	 0 	 0 	 0.0
21:36:21 	 0 	 0 	 0 	 0.0
21:36:22 	 0 	 0 	 0 	 0.0
21:36:23 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:24 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:25 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:26 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:27 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:28 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:29 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:30 	 1.41562019423399 	 3.18124674599567 	 1.7027846429955 	 1.92881794436479
21:36:31 	 6.39022129163614 	 4.19717657260671 	 4.82931871940549 	 5.45173446882112
21:36:32 	 6.39022129163614 	 4.19717657260671 	 4.82931871940549 	 5.45173446882112
21:36:33 	 6.39022129163614 	 4.19717657260671 	 4.82931871940549 	 5.45173446882112
21:36:34 	 6.39022129163614 	 4.19717657260671 	 4.82931871940549 	 5.45173446882112
21:36:35 	 6.39022129163614 	 4.19717657260671 	 4.82931871940549 	 5.45173446882112
21:36:36 	 6.39022129163614 	 4.19717657260671 	 4.82931871940549 	 5.45173446882112
21:36:37 	 6.39022129163614 	 4.19717657260671 	 4.82931871940549 	 5.45173446882112
21:36:38 	 10.0944805383902 	 6.77934245838045 	 9.0461911270508 	 9.00362366555291
21:36:39 	 10.0944805383902 	 6.77934245838045 	 9.0461911270508 	 9.00362366555291
21:36:40 	 10.0944805383902 	 6.77934245838045 	 9.0461911270508 	 9.00362366555291
21:36:41 	 10.0944805383902 	 6.77934245838045 	 9.0461911270508 	 9.00362366555291
21:36:42 	 10.0944805383902 	 6.77934245838045 	 9.0461911270508 	 9.00362366555291
21:36:43 	 10.0944805383902 	 6.77934245838045 	 9.0461911270508 	 9.00362366555291
21:36:44 	 10.0944805383902 	 6.77934245838045 	 9.0461911270508 	 9.00362366555291
21:36:45 	 12.1073147451381 	 11.0551853857778 	 13.3136005235457 	 12.1458538498999
21:36:46 	 12.1073147451381 	 11.0551853857778 	 13.3136005235457 	 12.1458538498999
21:36:47 	 12.1073147451381 	 11.0551853857778 	 13.3136005235457 	 12.1458538498999
21:36:48 	 12.1073147451381 	 11.0551853857778 	 13.3136005235457 	 12.1458538498999
21:36:49 	 12.1073147451381 	 11.0551853857778 	 13.3136005235457 	 12.1458538498999
21:36:50 	 12.1073147451381 	 11.0551853857778 	 13.3136005235457 	 12.1458538498999
21:36:51 	 12.1073147451381 	 11.0551853857778 	 13.3136005235457 	 12.1458538498999
21:36:52 	 13.1485489222547 	 14.2246343633282 	 16.9604610804039 	 14.3705483220604
21:36:53 	 13.1485489222547 	 14.2246343633282 	 16.9604610804039 	 14.3705483220604
21:36:54 	 13.1485489222547 	 14.2246343633282 	 16.9604610804039 	 14.3705483220604
21:36:55 	 13.1485489222547 	 14.2246343633282 	 16.9604610804039 	 14.3705483220604
21:36:56 	 13.1485489222547 	 14.2246343633282 	 16.9604610804039 	 14.3705483220604
21:36:57 	 13.1485489222547 	 14.2246343633282 	 16.9604610804039 	 14.3705483220604
21:36:58 	 13.1485489222547 	 14.2246343633282 	 16.9604610804039 	 14.3705483220604
21:36:59 	 17.4187976634932 	 16.5841034318122 	 18.0743602623711 	 17.3740147552924
21:37:00 	 17.4187976634932 	 16.5841034318122 	 18.0743602623711 	 17.3740147552924
21:37:01 	 17.4187976634932 	 16.5841034318122 	 18.0743602623711 	 17.3740147552924
21:37:02 	 17.4187976634932 	 16.5841034318122 	 18.0743602623711 	 17.3740147552924
21:37:03 	 17.4187976634932 	 16.5841034318122 	 18.0743602623711 	 17.3740147552924
21:37:04 	 17.4187976634932 	 16.5841034318122 	 18.0743602623711 	 17.3740147552924
21:37:05 	 17.4187976634932 	 16.5841034318122 	 18.0743602623711 	 17.3740147552924
21:37:06 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
21:37:07 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
21:37:08 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
21:37:09 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
21:37:10 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
21:37:11 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
21:37:12 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
21:37:13 	 18.5656712544319 	 18.4960734315201 	 20.3225811800546 	 18.9874992801096
