 	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load  	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load 
18:19:10 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
18:19:11 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
18:19:12 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.21995882806177
18:19:13 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 6.4847184187733	 2.21995882806177
18:19:14 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 12.8447992334373	 2.21995882806177
18:19:15 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.99408948924346	 12.8447992334373	 2.21995882806177
18:19:16 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 12.2623167008731	 12.8447992334373	 2.21995882806177
18:19:17 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.48982596481211	 12.2623167008731	 12.8447992334373	 2.21995882806177
18:19:18 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 10.3554221169043	 12.2623167008731	 12.8447992334373	 2.21995882806177
18:19:19 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.15474127321707	 12.4830043173775	 9.72197086983394	 9.01015114115427	 2.21995882806177
18:19:20 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 7.86191930992089	 12.4830043173775	 9.72197086983394	 4.89393195934796	 0.0
18:19:21 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.57959231118712	 10.3230103372768	 12.4830043173775	 9.72197086983394	 4.89393195934796	 0.0
18:19:22 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 8.59439657837996	 10.3230103372768	 12.4830043173775	 9.72197086983394	 4.89393195934796	 0.0
18:19:23 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.35697939118348	 11.8817481694258	 10.3230103372768	 12.4830043173775	 3.56027670766377	 4.89393195934796	 0.0
18:19:24 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 9.37842282011592	 11.8817481694258	 10.3230103372768	 8.99317835256538	 3.56027670766377	 2.52543272238097	 0.0
18:19:25 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.63498299766879	 12.0618184866992	 11.8817481694258	 10.3230103372768	 8.99317835256538	 3.56027670766377	 2.52543272238097	 0.0
18:19:26 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 8.87281579563352	 12.0618184866992	 11.8817481694258	 7.86191930992089	 5.66106435840517	 3.56027670766377	 2.52543272238097	 0.0
18:19:27 	 0.0	 0.0	 0.0	 0.0	 0.0	 2.7274738560439	 12.4129445803654	 12.0618184866992	 11.8817481694258	 7.86191930992089	 5.66106435840517	 3.56027670766377	 2.52543272238097	 0.0
18:19:28 	 0.0	 0.0	 0.0	 0.0	 0.0	 9.23397626184867	 12.4129445803654	 12.0618184866992	 11.8817481694258	 7.86191930992089	 5.66106435840517	 0.0	 1.16573417585641e-15	 0.0
18:19:29 	 0.0	 0.0	 0.0	 0.0	 3.24566643297929	 13.2361344477863	 12.4129445803654	 12.0618184866992	 11.8817481694258	 5.70717803670382	 2.12758220047321	 0.0	 1.16573417585641e-15	 0.0
18:19:30 	 0.0	 0.0	 0.0	 0.0	 8.86121768258819	 13.2361344477863	 12.4129445803654	 12.0618184866992	 9.30215585823865	 2.49015951535133	 2.12758220047321	 0.0	 1.16573417585641e-15	 0.0
18:19:31 	 0.0	 0.0	 0.0	 2.11539927247785	 11.0784541336942	 13.2361344477863	 12.4129445803654	 5.77935910400533	 9.30215585823865	 2.49015951535133	 2.12758220047321	 0.0	 1.16573417585641e-15	 0.0
18:19:32 	 0.0	 0.0	 0.0	 7.05323572822837	 11.0784541336942	 13.2361344477863	 12.4129445803654	 5.77935910400533	 9.30215585823865	 0.0	 2.12758220047321	 0.0	 1.16573417585641e-15	 0.0
18:19:33 	 0.0	 0.0	 1.51140576616709	 10.1825986631542	 11.0784541336942	 9.23397626184867	 8.77796158269661	 3.42237971282185	 9.30215585823865	 0.0	 2.12758220047321	 0.0	 1.16573417585641e-15	 0.0
18:19:34 	 0.0	 0.0	 6.02957614544543	 10.1825986631542	 11.0784541336942	 6.50650240580476	 8.77796158269661	 3.42237971282185	 6.23532212496819	 0.0	 0.0	 0.0	 1.16573417585641e-15	 0.0
18:19:35 	 0.0	 3.13018517604345	 9.43385547830761	 10.1825986631542	 11.0784541336942	 6.50650240580476	 5.94908098667421	 3.42237971282185	 2.94797053392238	 0.0	 0.0	 0.0	 1.16573417585641e-15	 0.0
18:19:36 	 0.0	 9.50436543900147	 9.43385547830761	 8.86100119116698	 11.0784541336942	 2.99229143196124	 2.40895220194234	 3.42237971282185	 0.0	 0.0	 0.0	 0.0	 1.16573417585641e-15	 0.0
18:19:37 	 5.96987422778549	 9.50436543900147	 9.43385547830761	 8.86100119116698	 8.86121768258819	 2.99229143196124	 0.0	 3.42237971282185	 0.0	 0.0	 0.0	 0.0	 1.16573417585641e-15	 0.0
18:19:38 	 11.8808130092656	 9.50436543900147	 9.43385547830761	 8.86100119116698	 6.54864086946045	 2.99229143196124	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.16573417585641e-15	 0.0
18:19:39 	 11.8808130092656	 9.50436543900147	 6.66076121864654	 5.24476220740372	 6.54864086946045	 2.99229143196124	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.16573417585641e-15	 6.03055668488441
18:19:40 	 11.8808130092656	 2.96836328878987	 6.66076121864654	 5.24476220740372	 6.54864086946045	 2.99229143196124	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.16573417585641e-15	 9.60230038446876
18:19:41 	 11.8808130092656	 2.96836328878987	 6.66076121864654	 2.11539927247785	 6.54864086946045	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 7.75944664290949	 9.60230038446876
18:19:42 	 9.2721780627956	 2.96836328878987	 1.74507611961727	 0.0	 3.30297443648116	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 11.9785950291356	 9.60230038446876
18:19:43 	 9.2721780627956	 2.96836328878987	 1.74507611961727	 0.0	 3.30297443648116	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.30290776815266	 11.9785950291356	 9.60230038446876
18:19:44 	 9.2721780627956	 2.96836328878987	 1.74507611961727	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 13.3148299589082	 11.9785950291356	 9.60230038446876
18:19:45 	 9.2721780627956	 2.96836328878987	 1.74507611961727	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.83762188477693	 0.0	 13.3148299589082	 7.95580108451677	 7.1109310953643
18:19:46 	 5.91093878148008	 0.0	 1.74507611961727	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 9.49073512907756	 0.0	 13.3148299589082	 7.95580108451677	 3.57174369958435
18:19:47 	 5.91093878148008	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 12.4995852797206	 2.46110235921878	 10.6034936903951	 7.95580108451677	 1.89668856761247
18:19:48 	 3.50310058532166	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 12.4995852797206	 7.00107988474389	 10.6034936903951	 7.95580108451677	 0.0
18:19:49 	 3.50310058532166	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.6992690701131	 12.4995852797206	 8.43036146958028	 7.00551358529909	 7.95580108451677	 0.0
18:19:50 	 3.50310058532166	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 8.19382384212755	 12.4995852797206	 8.43036146958028	 7.00551358529909	 7.95580108451677	 0.0
18:19:51 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.92377262349247	 11.0028186971348	 12.4995852797206	 8.43036146958028	 7.00551358529909	 4.21914838622607	 0.0
18:19:52 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 8.42279438525117	 11.0028186971348	 12.4995852797206	 6.03968485758121	 7.00551358529909	 1.62822354113071	 0.0
18:19:53 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.23590025339479	 11.4994791782918	 11.0028186971348	 12.4995852797206	 6.03968485758121	 7.00551358529909	 1.62822354113071	 0.0
18:19:54 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 9.55060898012709	 11.4994791782918	 11.0028186971348	 12.4995852797206	 3.89038394405517	 4.41394208565958	 1.62822354113071	 0.0
18:19:55 	 0.0	 0.0	 0.0	 0.0	 0.0	 2.98060665425268	 12.8228010173076	 11.4994791782918	 11.0028186971348	 12.4995852797206	 3.89038394405517	 4.41394208565958	 0.0	 0.0
18:19:56 	 0.0	 0.0	 0.0	 0.0	 0.0	 8.14494109059104	 12.8228010173076	 11.4994791782918	 11.0028186971348	 12.4995852797206	 3.89038394405517	 4.41394208565958	 0.0	 0.0
18:19:57 	 0.0	 0.0	 0.0	 2.58114779604385	 0.0	 9.95573929434416	 12.8228010173076	 8.57570655479928	 11.0028186971348	 12.4995852797206	 3.89038394405517	 0.0	 0.0	 0.0
18:19:58 	 0.0	 0.0	 0.0	 9.07756277524397	 0.0	 9.95573929434416	 12.8228010173076	 8.57570655479928	 5.11886309743691	 5.57649938031413	 2.46110235921879	 0.0	 0.0	 0.0
