 	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load  	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load 
21:26:04 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:26:05 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:26:06 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:26:07 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:26:08 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:26:09 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.66337277837354	 0.0	 0.0	 0.0	 0.0
21:26:10 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 7.33156779484181	 0.0	 0.0	 0.0	 0.0
21:26:11 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:12 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 6.39721143020415	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:13 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 12.0810455649119	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:14 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 18.3957706006085	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:15 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 24.9679180541988	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:16 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:17 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 4.71772597320232	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:18 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 8.92165741155013	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:19 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 15.4237673901683	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:20 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 21.0167759708215	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:21 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 23.9576851014109	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:22 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.5325115545903	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:23 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 8.68021493560412	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:24 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.1194574540914	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:25 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 20.640718298308	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:26 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 27.1262477243441	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:27 	 0.0	 0.0	 0.0	 0.0	 0.0	 4.19224337006195	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:28 	 0.0	 0.0	 0.0	 0.0	 0.0	 11.0254194092545	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:29 	 0.0	 0.0	 0.0	 0.0	 0.0	 15.222248736481	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:30 	 0.0	 0.0	 0.0	 0.0	 0.0	 17.9319258436625	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:31 	 0.0	 0.0	 0.0	 0.0	 0.0	 23.8323813471801	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:32 	 0.0	 0.0	 0.0	 0.0	 2.16746458558106	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:33 	 0.0	 0.0	 0.0	 0.0	 7.67188772355976	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:34 	 0.0	 0.0	 0.0	 0.0	 14.5273129448484	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:35 	 0.0	 0.0	 0.0	 0.0	 20.4324777940663	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:36 	 0.0	 0.0	 0.0	 0.0	 27.6890613755804	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:37 	 0.0	 0.0	 0.0	 3.52131477262004	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:38 	 0.0	 0.0	 0.0	 9.08106842333777	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:39 	 0.0	 0.0	 0.0	 16.3508547629358	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:40 	 0.0	 0.0	 0.0	 21.6748897709859	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:41 	 0.0	 0.0	 0.0	 26.4803274890691	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:42 	 0.0	 0.0	 3.23046092301442	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:43 	 0.0	 0.0	 10.7674013054138	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:44 	 0.0	 0.0	 15.533539711862	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:45 	 0.0	 0.0	 22.2771479189701	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:46 	 0.0	 0.0	 30.4705412438248	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:47 	 0.0	 2.4063058121708	 33.3116908301985	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:48 	 0.0	 8.12726321055987	 33.3116908301985	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:49 	 0.0	 15.2977514811705	 33.3116908301985	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:50 	 0.0	 21.7394550273698	 33.3116908301985	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:51 	 0.0	 26.2709925079232	 33.3116908301985	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:52 	 3.84771157613732	 26.2709925079232	 33.3116908301985	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
21:26:53 	 10.0057591754899	 26.2709925079232	 33.3116908301985	 28.5141736627806	 30.3731905336063	 25.7545599836308	 31.6337013751418	 27.0332516172527	 31.6025804735182	 12.5652728365609	 0.0	 0.0	 0.0	 0.0
