 	 cpu usage 	 io_usage 	 total traffic 	 total load
22:02:43 	 0 	 0 	 0 	 0.0
22:02:44 	 0 	 0 	 0 	 0.0
22:02:45 	 0 	 0 	 0 	 0.0
22:02:46 	 0 	 0 	 0 	 0.0
22:02:47 	 0 	 0 	 0 	 0.0
22:02:48 	 0 	 0 	 0 	 0.0
22:02:49 	 0 	 0 	 0 	 0.0
22:02:50 	 0 	 0 	 0 	 0.0
22:02:51 	 0 	 0 	 0 	 0.0
22:02:52 	 0 	 0 	 0 	 0.0
22:02:53 	 0 	 0 	 0 	 0.0
22:02:54 	 0 	 0 	 0 	 0.0
22:02:55 	 0 	 0 	 0 	 0.0
22:02:56 	 0 	 0 	 0 	 0.0
22:02:57 	 0 	 0 	 0 	 0.0
22:02:58 	 0 	 0 	 0 	 0.0
22:02:59 	 0 	 0 	 0 	 0.0
22:03:00 	 0 	 0 	 0 	 0.0
22:03:01 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:02 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:03 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:04 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:05 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:06 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:07 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:08 	 2.18807508590244 	 1.9611310864236 	 1.42883249462021 	 1.94152843821217
22:03:09 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:10 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:11 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:12 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:13 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:14 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:15 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:16 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:17 	 4.48421023145835 	 5.55735420046907 	 4.00107471519952 	 4.63171234464632
22:03:18 	 6.26422294055873 	 9.64476117615436 	 6.16171244396389 	 7.08372987530893
22:03:19 	 6.26422294055873 	 9.64476117615436 	 6.16171244396389 	 7.08372987530893
22:03:20 	 6.26422294055873 	 9.64476117615436 	 6.16171244396389 	 7.08372987530893
22:03:21 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:22 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:23 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:24 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:25 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:26 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:27 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:28 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:29 	 7.36967613405841 	 12.6680434244358 	 7.25607667763926 	 8.66586809254797
22:03:30 	 9.32862311578009 	 15.6143573789317 	 11.6389838310836 	 11.4776468603939
22:03:31 	 9.32862311578009 	 15.6143573789317 	 11.6389838310836 	 11.4776468603939
22:03:32 	 11.8570792413092 	 16.618102309971 	 14.3831804131698 	 13.6788603014398
22:03:33 	 11.8570792413092 	 16.618102309971 	 14.3831804131698 	 13.6788603014398
22:03:34 	 11.8570792413092 	 16.618102309971 	 14.3831804131698 	 13.6788603014398
22:03:35 	 11.8570792413092 	 16.618102309971 	 14.3831804131698 	 13.6788603014398
