 	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load  	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load 
21:06:00 	 5.59758050742824	 2.70264409658258	 4.61069977320359	 6.12562152608327	 0.0	 9.57050867199843	 4.67630302635851	 2.62787037302125	 0.0	 2.236368393101	 0.0	 7.27211882699932	 0.0	 0.0
21:06:01 	 5.59758050742824	 6.09492716162788	 4.61069977320359	 6.12562152608327	 0.0	 6.18318333482246	 3.02270898376205	 2.62787037302125	 0.0	 2.236368393101	 0.0	 7.27211882699932	 2.23725791615176	 0.0
21:06:02 	 2.85011530086297	 6.09492716162788	 4.61069977320359	 3.19402753022398	 2.79312451978195	 6.18318333482246	 3.02270898376205	 2.62787037302125	 0.0	 2.236368393101	 0.0	 7.27211882699932	 5.24360247330341	 0.0
21:06:03 	 2.85011530086297	 6.09492716162788	 4.61069977320359	 3.19402753022398	 5.62425210313828	 6.18318333482246	 3.02270898376205	 2.62787037302125	 0.0	 2.236368393101	 3.66034134008922	 7.27211882699932	 5.24360247330341	 0.0
21:06:04 	 2.85011530086297	 6.09492716162788	 4.61069977320359	 3.19402753022398	 5.62425210313828	 3.49708221455008	 3.02270898376205	 2.62787037302125	 0.0	 0.0	 7.1083826647033	 7.27211882699932	 5.24360247330341	 1.87345755383603
21:06:05 	 0.0	 6.09492716162788	 3.02085758402974	 3.19402753022398	 5.62425210313828	 3.49708221455008	 0.0	 2.62787037302125	 1.7857669771796	 0.0	 7.1083826647033	 7.27211882699932	 5.24360247330341	 3.81428767685243
21:06:06 	 0.0	 6.09492716162788	 3.02085758402974	 3.19402753022398	 5.62425210313828	 3.49708221455008	 0.0	 0.0	 4.29691732015419	 3.44333346062124	 7.1083826647033	 7.27211882699932	 5.24360247330341	 3.81428767685243
21:06:07 	 0.0	 6.09492716162788	 3.02085758402974	 3.19402753022398	 2.83112758335632	 3.49708221455008	 2.91688520337875	 0.0	 4.29691732015419	 6.83203357967828	 7.1083826647033	 7.27211882699932	 5.24360247330341	 3.81428767685243
21:06:08 	 2.81723742375051	 6.09492716162788	 3.02085758402974	 3.19402753022398	 2.83112758335632	 0.0	 5.19776813663519	 0.0	 4.29691732015419	 6.83203357967828	 7.1083826647033	 2.92590889153505	 5.24360247330341	 3.81428767685243
21:06:09 	 6.42116166397328	 6.09492716162788	 0.0	 3.19402753022398	 2.83112758335632	 0.0	 5.19776813663519	 3.68471813927997	 4.29691732015419	 6.83203357967828	 7.1083826647033	 2.92590889153505	 5.24360247330341	 3.81428767685243
21:06:10 	 6.42116166397328	 6.09492716162788	 0.0	 5.55111512312578e-16	 2.83112758335632	 3.43299584809198	 5.19776813663519	 6.37542421490821	 4.29691732015419	 6.83203357967828	 3.66034134008922	 2.92590889153505	 5.24360247330341	 3.81428767685243
21:06:11 	 6.42116166397328	 3.3922830650453	 2.63615640746948	 5.55111512312578e-16	 2.83112758335632	 6.01355466250376	 5.19776813663519	 6.37542421490821	 4.29691732015419	 6.83203357967828	 3.66034134008922	 2.92590889153505	 5.24360247330341	 1.87345755383603
21:06:12 	 6.42116166397328	 0.0	 5.4772079695396	 2.20105850702906	 2.83112758335632	 6.01355466250376	 2.28088293325644	 6.37542421490821	 4.29691732015419	 3.44333346062124	 3.66034134008922	 0.0	 5.24360247330341	 1.87345755383603
21:06:13 	 6.42116166397328	 0.0	 5.4772079695396	 4.70911824754362	 2.83112758335632	 6.01355466250376	 2.28088293325644	 6.37542421490821	 4.29691732015419	 3.44333346062124	 3.66034134008922	 0.0	 3.00634455715165	 1.87345755383603
21:06:14 	 6.42116166397328	 5.51322291950578	 5.4772079695396	 4.70911824754362	 2.83112758335632	 6.01355466250376	 2.28088293325644	 3.68471813927997	 4.29691732015419	 0.0	 0.0	 0.0	 0.0	 1.87345755383603
21:06:15 	 3.60392424022276	 5.51322291950578	 5.4772079695396	 4.70911824754362	 2.83112758335632	 2.58055881441178	 0.0	 3.68471813927997	 4.29691732015419	 0.0	 0.0	 6.47442166271988	 0.0	 0.0
21:06:16 	 3.60392424022276	 5.51322291950578	 2.63615640746948	 4.70911824754362	 2.83112758335632	 2.58055881441178	 0.0	 3.68471813927997	 4.29691732015419	 0.0	 0.0	 6.47442166271988	 6.52577761306059	 0.0
21:06:17 	 0.0	 5.51322291950578	 2.63615640746948	 4.70911824754362	 0.0	 2.58055881441178	 0.0	 3.68471813927997	 2.51115034297459	 0.0	 5.37402976361237	 6.47442166271988	 6.52577761306059	 0.0
21:06:18 	 0.0	 5.51322291950578	 2.63615640746948	 2.20105850702906	 0.0	 2.58055881441178	 0.0	 3.68471813927997	 0.0	 7.17450441267234	 5.37402976361237	 6.47442166271988	 6.52577761306059	 0.0
21:06:19 	 0.0	 5.51322291950578	 0.0	 2.20105850702906	 0.0	 2.58055881441178	 0.0	 3.68471813927997	 0.0	 7.17450441267234	 5.37402976361237	 3.31538671482781	 6.52577761306059	 8.61844589356124
21:06:20 	 0.0	 5.51322291950578	 0.0	 2.20105850702906	 0.0	 2.58055881441178	 5.64336188529336	 0.0	 0.0	 7.17450441267234	 5.37402976361237	 3.31538671482781	 6.52577761306059	 8.61844589356124
21:06:21 	 0.0	 5.51322291950578	 0.0	 2.20105850702906	 7.8722497149938	 2.58055881441178	 5.64336188529336	 0.0	 0.0	 7.17450441267234	 2.92594957794313	 3.31538671482781	 6.52577761306059	 8.61844589356124
21:06:22 	 7.19791743933614	 5.51322291950578	 0.0	 2.20105850702906	 7.8722497149938	 0.0	 5.64336188529336	 0.0	 0.0	 7.17450441267234	 2.92594957794313	 0.0	 6.52577761306059	 8.61844589356124
21:06:23 	 7.19791743933614	 3.17844309571955	 0.0	 2.20105850702906	 7.8722497149938	 0.0	 5.64336188529336	 0.0	 6.91825896927276	 7.17450441267234	 2.92594957794313	 0.0	 6.52577761306059	 8.61844589356124
21:06:24 	 7.19791743933614	 3.17844309571955	 5.29739733719958	 2.20105850702906	 7.8722497149938	 0.0	 3.38048710812861	 0.0	 6.91825896927276	 3.86664619904133	 2.92594957794313	 0.0	 6.52577761306059	 8.61844589356124
21:06:25 	 7.19791743933614	 3.17844309571955	 5.29739733719958	 4.9960036108132e-16	 7.8722497149938	 0.0	 3.38048710812861	 6.62990970049361	 6.91825896927276	 3.86664619904133	 0.0	 0.0	 3.1677866447683	 4.07260592033308
21:06:26 	 7.19791743933614	 3.17844309571955	 5.29739733719958	 4.9960036108132e-16	 7.8722497149938	 2.88056537353437	 3.38048710812861	 10.6703018292719	 6.91825896927276	 3.86664619904133	 0.0	 0.0	 6.66133814775094e-16	 4.07260592033308
21:06:27 	 7.19791743933614	 0.0	 5.29739733719958	 4.9960036108132e-16	 7.8722497149938	 5.83828978390472	 3.38048710812861	 10.6703018292719	 6.91825896927276	 3.86664619904133	 0.0	 0.0	 6.66133814775094e-16	 4.07260592033308
21:06:28 	 7.19791743933614	 0.0	 5.29739733719958	 4.9960036108132e-16	 7.8722497149938	 5.83828978390472	 0.0	 10.6703018292719	 6.91825896927276	 3.86664619904133	 0.0	 5.36135141893184	 6.66133814775094e-16	 4.07260592033308
21:06:29 	 7.19791743933614	 0.0	 1.42796180009701	 6.66591158215054	 7.8722497149938	 5.83828978390472	 0.0	 10.6703018292719	 3.52696730629786	 3.86664619904133	 0.0	 5.36135141893184	 6.66133814775094e-16	 0.0
21:06:30 	 3.22003548378348	 0.0	 1.42796180009701	 6.66591158215054	 7.8722497149938	 5.83828978390472	 0.0	 7.62263665398667	 3.52696730629786	 0.0	 5.76556341915055	 5.36135141893184	 6.66133814775094e-16	 0.0
21:06:31 	 3.22003548378348	 0.0	 0.0	 6.66591158215054	 7.8722497149938	 2.95772441037035	 0.0	 4.04039212877831	 3.52696730629786	 0.0	 5.76556341915055	 5.36135141893184	 2.72915679508765	 0.0
21:06:32 	 3.22003548378348	 4.20232447961194	 0.0	 6.66591158215054	 3.56619865085719	 2.95772441037035	 0.0	 4.04039212877831	 3.52696730629786	 0.0	 5.76556341915055	 5.36135141893184	 5.59003371281114	 0.0
21:06:33 	 3.22003548378348	 8.48146072904037	 0.0	 2.74546486678172	 3.56619865085719	 2.95772441037035	 1.74829683513236	 4.04039212877831	 0.0	 0.0	 5.76556341915055	 5.36135141893184	 5.59003371281114	 0.0
