 	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load  	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load 
21:54:58 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:54:59 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:55:00 	 0.0	 0.0	 2.19214731843684	 0.0	 0.0	 1.99472584783928	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
21:55:01 	 0.0	 0.0	 2.19214731843684	 0.0	 0.0	 1.99472584783928	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.40738583476098	 2.30582346956381
21:55:02 	 3.27686303423777	 0.0	 2.19214731843684	 0.0	 0.0	 1.99472584783928	 0.0	 3.48488487427279	 0.0	 0.0	 0.0	 0.0	 3.40738583476098	 2.30582346956381
21:55:03 	 3.27686303423777	 0.0	 2.19214731843684	 0.0	 0.0	 1.99472584783928	 3.83383869278446	 5.94606132332879	 0.0	 0.0	 0.0	 0.0	 3.40738583476098	 2.30582346956381
21:55:04 	 3.27686303423777	 0.0	 0.0	 0.0	 0.0	 1.99472584783928	 3.83383869278446	 5.94606132332879	 0.0	 0.0	 0.0	 2.93321620289595	 3.40738583476098	 5.30967875090023
21:55:05 	 3.27686303423777	 0.0	 0.0	 0.0	 0.0	 1.99472584783928	 6.362632564325	 5.94606132332879	 0.0	 0.0	 2.10082363574014	 2.93321620289595	 3.40738583476098	 5.30967875090023
21:55:06 	 3.27686303423777	 0.0	 3.46866498598733	 0.0	 0.0	 1.99472584783928	 6.362632564325	 10.3322529068509	 0.0	 0.0	 2.10082363574014	 2.93321620289595	 0.0	 3.00385528133642
21:55:07 	 3.27686303423777	 0.0	 3.46866498598733	 4.15898963075718	 0.0	 1.99472584783928	 8.24253821719192	 7.87107645779489	 0.0	 0.0	 2.10082363574014	 2.93321620289595	 0.0	 3.00385528133642
21:55:08 	 3.27686303423777	 0.0	 3.46866498598733	 4.15898963075718	 0.0	 1.99472584783928	 8.24253821719192	 7.87107645779489	 0.0	 2.84604898011446	 2.10082363574014	 2.93321620289595	 0.0	 6.21840364538025
21:55:09 	 3.27686303423777	 0.0	 3.46866498598733	 4.15898963075718	 0.0	 1.99472584783928	 5.71374434565137	 7.87107645779489	 0.0	 5.53676286306756	 2.10082363574014	 2.93321620289595	 0.0	 6.21840364538025
21:55:10 	 3.27686303423777	 2.49979808756761	 5.22235047553382	 4.15898963075718	 0.0	 0.0	 5.71374434565137	 7.87107645779489	 0.0	 5.53676286306756	 2.10082363574014	 2.93321620289595	 0.0	 6.21840364538025
21:55:11 	 3.27686303423777	 2.49979808756761	 5.22235047553382	 4.15898963075718	 0.0	 2.00933175378801	 5.71374434565137	 4.3861915835221	 0.0	 5.53676286306756	 4.50718164736919	 2.93321620289595	 0.0	 6.21840364538025
21:55:12 	 3.27686303423777	 2.49979808756761	 5.22235047553382	 4.15898963075718	 0.0	 2.00933175378801	 5.71374434565137	 4.3861915835221	 0.0	 5.53676286306756	 6.78980135069565	 5.36266371060457	 0.0	 6.21840364538025
21:55:13 	 3.27686303423777	 2.49979808756761	 1.75368548954649	 4.15898963075718	 0.0	 2.00933175378801	 3.83383869278445	 7.96588566346047	 3.38941257621614	 2.6907138829531	 6.78980135069565	 5.36266371060457	 0.0	 3.00385528133642
21:55:14 	 3.27686303423777	 2.49979808756761	 3.68581367131853	 4.15898963075718	 0.0	 2.00933175378801	 3.83383869278445	 10.4511369707406	 3.38941257621614	 2.6907138829531	 4.68897771495552	 5.36266371060457	 0.0	 3.00385528133642
21:55:15 	 0.0	 5.15023359857303	 3.68581367131853	 0.0	 0.0	 2.00933175378801	 3.83383869278445	 10.4511369707406	 3.38941257621614	 2.6907138829531	 4.68897771495552	 5.36266371060457	 0.0	 2.51510632734113
21:55:16 	 0.0	 5.15023359857303	 3.68581367131853	 0.0	 0.0	 2.00933175378801	 3.57492350121084	 10.4511369707406	 3.38941257621614	 2.6907138829531	 4.68897771495552	 6.07092115942599	 0.0	 2.51510632734113
21:55:17 	 0.0	 8.15371921281826	 3.68581367131853	 0.0	 0.0	 2.00933175378801	 3.57492350121084	 10.4511369707406	 3.38941257621614	 2.6907138829531	 4.68897771495552	 7.76453361347507	 0.0	 2.51510632734113
21:55:18 	 0.0	 8.15371921281826	 3.68581367131853	 0.0	 0.0	 2.00933175378801	 3.57492350121084	 7.96588566346047	 3.38941257621614	 2.6907138829531	 4.68897771495552	 13.0390859592355	 0.0	 2.51510632734113
21:55:19 	 0.0	 8.15371921281826	 3.68581367131853	 0.0	 0.0	 2.00933175378801	 6.08010473142835	 7.96588566346047	 0.0	 2.6907138829531	 2.40635801162905	 13.0390859592355	 2.36289791903661	 2.51510632734113
21:55:20 	 0.0	 8.15371921281826	 1.93212818177205	 6.50271583360542	 0.0	 2.00933175378801	 6.08010473142835	 3.57969407993837	 0.0	 2.6907138829531	 2.40635801162905	 13.0390859592355	 2.36289791903661	 2.51510632734113
