 	 cpu usage 	 io_usage 	 total traffic 	 total load
22:36:40 	 0 	 0 	 0 	 0.0
22:36:41 	 0 	 0 	 0 	 0.0
22:36:42 	 0 	 0 	 0 	 0.0
22:36:43 	 0 	 0 	 0 	 0.0
22:36:44 	 0 	 0 	 0 	 0.0
22:36:45 	 0 	 0 	 0 	 0.0
22:36:46 	 0 	 0 	 0 	 0.0
22:36:47 	 0 	 0 	 0 	 0.0
22:36:48 	 0 	 0 	 0 	 0.0
22:36:49 	 0 	 0 	 0 	 0.0
22:36:50 	 1.53541952528952 	 4.4055128300853 	 2.05464720415451 	 2.38274977120471
22:36:51 	 1.53541952528952 	 4.4055128300853 	 2.05464720415451 	 2.38274977120471
22:36:52 	 1.53541952528952 	 4.4055128300853 	 2.05464720415451 	 2.38274977120471
22:36:53 	 3.5576015026401 	 5.90300816254234 	 5.11692721865716 	 4.53378459661992
22:36:54 	 3.5576015026401 	 5.90300816254234 	 5.11692721865716 	 4.53378459661992
22:36:55 	 3.5576015026401 	 5.90300816254234 	 5.11692721865716 	 4.53378459661992
22:36:56 	 3.5576015026401 	 5.90300816254234 	 5.11692721865716 	 4.53378459661992
22:36:57 	 3.5576015026401 	 5.90300816254234 	 5.11692721865716 	 4.53378459661992
22:36:58 	 3.5576015026401 	 5.90300816254234 	 5.11692721865716 	 4.53378459661992
22:36:59 	 3.5576015026401 	 5.90300816254234 	 5.11692721865716 	 4.53378459661992
22:37:00 	 2.02218197735058 	 1.49749533245704 	 3.06228001450265 	 2.15103482541521
22:37:01 	 2.02218197735058 	 1.49749533245704 	 3.06228001450265 	 2.15103482541521
22:37:02 	 2.02218197735058 	 1.49749533245704 	 3.06228001450265 	 2.15103482541521
22:37:03 	 2.02218197735058 	 1.49749533245704 	 3.06228001450265 	 2.15103482541521
22:37:04 	 0 	 0 	 0 	 0.0
22:37:05 	 3.50495410920281 	 2.11915171237494 	 3.7027485760767 	 3.20795212671432
22:37:06 	 3.50495410920281 	 2.11915171237494 	 3.7027485760767 	 3.20795212671432
22:37:07 	 3.50495410920281 	 2.11915171237494 	 3.7027485760767 	 3.20795212671432
22:37:08 	 3.50495410920281 	 2.11915171237494 	 3.7027485760767 	 3.20795212671432
22:37:09 	 3.50495410920281 	 2.11915171237494 	 3.7027485760767 	 3.20795212671432
22:37:10 	 0 	 0 	 0 	 0.0
22:37:11 	 0 	 0 	 0 	 0.0
22:37:12 	 1.2087840569707 	 2.87068106132107 	 2.20539262369991 	 1.8734104497406
22:37:13 	 1.2087840569707 	 2.87068106132107 	 2.20539262369991 	 1.8734104497406
22:37:14 	 1.2087840569707 	 2.87068106132107 	 2.20539262369991 	 1.8734104497406
22:37:15 	 1.2087840569707 	 2.87068106132107 	 2.20539262369991 	 1.8734104497406
22:37:16 	 1.2087840569707 	 2.87068106132107 	 2.20539262369991 	 1.8734104497406
22:37:17 	 0 	 0 	 0 	 0.0
22:37:18 	 3.49813395348771 	 7.56953952285205 	 5.93509173305391 	 5.12522479072035
22:37:19 	 3.49813395348771 	 7.56953952285205 	 5.93509173305391 	 5.12522479072035
22:37:20 	 3.49813395348771 	 7.56953952285205 	 5.93509173305391 	 5.12522479072035
22:37:21 	 3.49813395348771 	 7.56953952285205 	 5.93509173305391 	 5.12522479072035
22:37:22 	 3.49813395348771 	 7.56953952285205 	 5.93509173305391 	 5.12522479072035
22:37:23 	 1.42984150513303 	 3.19929622276599 	 2.44726510654355 	 2.1265610848939
22:37:24 	 1.42984150513303 	 3.19929622276599 	 2.44726510654355 	 2.1265610848939
22:37:25 	 1.42984150513303 	 3.19929622276599 	 2.44726510654355 	 2.1265610848939
22:37:26 	 2.59499964023141 	 5.93312317843918 	 5.15767210953239 	 4.0701986421086
22:37:27 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:28 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:29 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:30 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:31 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:32 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:33 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:34 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:36 	 1.16515813509838 	 2.73382695567319 	 2.71040700298884 	 1.9436375572147
22:37:37 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:38 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:39 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:40 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:41 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:42 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:43 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:44 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:45 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:46 	 4.29835735691298 	 2.5908712060178 	 3.36451169744076 	 3.63802440432113
22:37:47 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:48 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:49 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:50 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:51 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:52 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:53 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:54 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:55 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:56 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:57 	 4.33337378708564 	 1.11222835198008 	 3.86813885912246 	 3.41177869631846
22:37:58 	 0 	 0 	 0 	 0.0
22:37:59 	 0 	 0 	 0 	 0.0
22:38:00 	 0 	 0 	 0 	 0.0
22:38:01 	 0 	 0 	 0 	 0.0
22:38:02 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:03 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:04 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:05 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:06 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:07 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:08 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:09 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:10 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:11 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:12 	 2.88180752806347 	 2.68056586303186 	 4.87323870811594 	 3.32935490681868
22:38:13 	 4.33471144715191 	 1.93378770661985 	 3.71279731515008 	 3.57900197901844
22:38:14 	 6.30652637303127 	 5.90030462843252 	 6.57580458500709 	 6.27229048987554
22:38:15 	 6.30652637303127 	 5.90030462843252 	 6.57580458500709 	 6.27229048987554
22:38:16 	 6.30652637303127 	 5.90030462843252 	 6.57580458500709 	 6.27229048987554
22:38:17 	 6.30652637303127 	 5.90030462843252 	 6.57580458500709 	 6.27229048987554
22:38:18 	 6.30652637303127 	 5.90030462843252 	 6.57580458500709 	 6.27229048987554
22:38:19 	 1.97181492587936 	 3.96651692181267 	 2.86300726985701 	 2.6932885108571
22:38:20 	 1.97181492587936 	 3.96651692181267 	 2.86300726985701 	 2.6932885108571
22:38:21 	 1.97181492587936 	 3.96651692181267 	 2.86300726985701 	 2.6932885108571
22:38:22 	 1.97181492587936 	 3.96651692181267 	 2.86300726985701 	 2.6932885108571
22:38:23 	 1.97181492587936 	 3.96651692181267 	 2.86300726985701 	 2.6932885108571
22:38:24 	 0 	 0 	 0 	 0.0
22:38:25 	 1.47341564760845 	 2.48161091049565 	 1.630941046469 	 1.76484581304539
22:38:26 	 1.47341564760845 	 2.48161091049565 	 1.630941046469 	 1.76484581304539
22:38:27 	 1.47341564760845 	 2.48161091049565 	 1.630941046469 	 1.76484581304539
22:38:28 	 3.86740412034083 	 6.66586965812634 	 4.77230313546344 	 4.79324525856786
22:38:29 	 3.86740412034083 	 6.66586965812634 	 4.77230313546344 	 4.79324525856786
22:38:30 	 3.86740412034083 	 6.66586965812634 	 4.77230313546344 	 4.79324525856786
22:38:31 	 2.39398847273238 	 4.18425874763069 	 3.14136208899444 	 3.02839944552247
22:38:32 	 2.39398847273238 	 4.18425874763069 	 3.14136208899444 	 3.02839944552247
22:38:33 	 2.39398847273238 	 4.18425874763069 	 3.14136208899444 	 3.02839944552247
22:38:34 	 2.39398847273238 	 4.18425874763069 	 3.14136208899444 	 3.02839944552247
22:38:35 	 2.39398847273238 	 4.18425874763069 	 3.14136208899444 	 3.02839944552247
22:38:36 	 2.39398847273238 	 4.18425874763069 	 3.14136208899444 	 3.02839944552247
22:38:37 	 6.36774782500506 	 9.09074593977377 	 5.05627585191199 	 6.72062936042397
22:38:38 	 6.36774782500506 	 9.09074593977377 	 5.05627585191199 	 6.72062936042397
22:38:39 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:40 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:41 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:42 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:43 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:44 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:45 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:46 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:47 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:48 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:49 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:50 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:51 	 3.97375935227268 	 4.90648719214308 	 1.91491376291755 	 3.6922299149015
22:38:52 	 2.37455302649655 	 3.60391197558979 	 2.00465257734732 	 2.58941765148255
22:38:53 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:38:54 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:38:55 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:38:56 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:38:57 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:38:58 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:38:59 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:39:00 	 6.6487678151154 	 8.49824929902094 	 3.75493963972443 	 6.38768114224404
22:39:01 	 4.27421478861885 	 4.89433732343115 	 1.75028706237711 	 3.79826349076149
22:39:02 	 4.27421478861885 	 4.89433732343115 	 1.75028706237711 	 3.79826349076149
22:39:03 	 4.27421478861885 	 4.89433732343115 	 1.75028706237711 	 3.79826349076149
22:39:04 	 4.27421478861885 	 4.89433732343115 	 1.75028706237711 	 3.79826349076149
22:39:05 	 4.27421478861885 	 4.89433732343115 	 1.75028706237711 	 3.79826349076149
22:39:06 	 4.27421478861885 	 4.89433732343115 	 1.75028706237711 	 3.79826349076149
22:39:07 	 0 	 0 	 0 	 0.0
22:39:08 	 1.06666710361952 	 3.22408581907137 	 1.02205045430399 	 1.5948676201536
22:39:09 	 4.71161291929399 	 8.06423994733525 	 3.95577100974235 	 5.36080919891639
22:39:10 	 4.71161291929399 	 8.06423994733525 	 3.95577100974235 	 5.36080919891639
22:39:11 	 4.71161291929399 	 8.06423994733525 	 3.95577100974235 	 5.36080919891639
22:39:12 	 4.71161291929399 	 8.06423994733525 	 3.95577100974235 	 5.36080919891639
22:39:13 	 4.71161291929399 	 8.06423994733525 	 3.95577100974235 	 5.36080919891639
22:39:14 	 4.71161291929399 	 8.06423994733525 	 3.95577100974235 	 5.36080919891639
22:39:15 	 4.71161291929399 	 8.06423994733525 	 3.95577100974235 	 5.36080919891639
22:39:16 	 3.64494581567447 	 4.84015412826388 	 2.93372055543836 	 3.76594157876279
22:39:17 	 3.64494581567447 	 4.84015412826388 	 2.93372055543836 	 3.76594157876279
22:39:18 	 3.64494581567447 	 4.84015412826388 	 2.93372055543836 	 3.76594157876279
22:39:19 	 3.64494581567447 	 4.84015412826388 	 2.93372055543836 	 3.76594157876279
22:39:20 	 3.64494581567447 	 4.84015412826388 	 2.93372055543836 	 3.76594157876279
22:39:21 	 0 	 0 	 0 	 0.0
