 	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load  	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load 
22:36:40 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
22:36:41 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
22:36:42 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
22:36:43 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
22:36:44 	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
22:36:45 	 0.0	 0.0	 3.24030266559249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
22:36:46 	 0.0	 0.0	 3.24030266559249	 3.22609985788264	 0.0	 0.0	 2.37121394469224	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
22:36:47 	 0.0	 2.94680334777752	 3.24030266559249	 3.22609985788264	 0.0	 0.0	 2.37121394469224	 0.0	 0.0	 0.0	 0.0	 0.0	 2.22087427980555	 0.0
22:36:48 	 0.0	 2.94680334777752	 3.24030266559249	 3.22609985788264	 0.0	 0.0	 2.37121394469224	 0.0	 0.0	 0.0	 3.66838637221896	 0.0	 2.22087427980555	 3.0436981002318
22:36:49 	 0.0	 2.94680334777752	 3.24030266559249	 3.22609985788264	 0.0	 3.78415673873569	 2.37121394469224	 0.0	 2.5139046013333	 0.0	 3.66838637221896	 0.0	 2.22087427980555	 3.0436981002318
22:36:50 	 3.44743268365263	 2.94680334777752	 0.0	 3.22609985788264	 2.38274977120471	 3.78415673873569	 2.37121394469224	 0.0	 2.5139046013333	 0.0	 3.66838637221896	 0.0	 2.22087427980555	 3.0436981002318
22:36:51 	 3.44743268365263	 2.94680334777752	 0.0	 3.22609985788264	 2.38274977120471	 3.78415673873569	 2.37121394469224	 3.21587722148427	 2.5139046013333	 0.0	 3.66838637221896	 3.84104076307206	 2.22087427980555	 3.0436981002318
22:36:52 	 3.44743268365263	 0.0	 3.40415783925923	 3.22609985788264	 2.38274977120471	 3.78415673873569	 2.37121394469224	 3.21587722148427	 2.5139046013333	 4.03061413703364	 3.66838637221896	 3.84104076307206	 2.22087427980555	 3.0436981002318
22:36:53 	 3.44743268365263	 3.65431880211218	 3.40415783925923	 3.22609985788264	 4.53378459661992	 3.78415673873569	 2.37121394469224	 3.21587722148427	 2.5139046013333	 4.03061413703364	 3.66838637221896	 3.84104076307206	 2.22087427980555	 3.0436981002318
22:36:54 	 3.44743268365263	 3.65431880211218	 5.76516419947868	 3.22609985788264	 4.53378459661992	 3.78415673873569	 2.37121394469224	 3.21587722148427	 2.5139046013333	 4.03061413703364	 3.66838637221896	 3.84104076307206	 5.66178596335943	 3.0436981002318
22:36:55 	 3.44743268365263	 3.65431880211218	 5.76516419947868	 3.22609985788264	 4.53378459661992	 3.78415673873569	 2.37121394469224	 3.21587722148427	 7.83346012945182	 4.03061413703364	 3.66838637221896	 3.84104076307206	 5.66178596335943	 3.0436981002318
22:36:56 	 3.44743268365263	 3.65431880211218	 5.76516419947868	 3.22609985788264	 4.53378459661992	 3.78415673873569	 4.2444367530523	 5.85949004185573	 5.31955552811851	 0.0	 3.66838637221896	 3.84104076307206	 3.44091168355388	 3.0436981002318
22:36:57 	 3.44743268365263	 3.65431880211218	 5.76516419947868	 3.22609985788264	 4.53378459661992	 3.78415673873569	 4.2444367530523	 2.64361282037146	 5.31955552811851	 2.29931542521231	 3.66838637221896	 3.84104076307206	 3.44091168355388	 3.0436981002318
22:36:58 	 3.44743268365263	 0.0	 2.36100636021945	 3.22609985788264	 4.53378459661992	 3.78415673873569	 4.2444367530523	 2.64361282037146	 5.31955552811851	 8.07569496169275	 3.66838637221896	 3.84104076307206	 3.44091168355388	 3.0436981002318
22:36:59 	 3.44743268365263	 6.82059312813534	 2.36100636021945	 0.0	 4.53378459661992	 0.0	 1.87322280836005	 2.64361282037146	 5.31955552811851	 8.07569496169275	 3.66838637221896	 3.84104076307206	 3.44091168355388	 3.0436981002318
22:37:00 	 3.44743268365263	 6.82059312813534	 2.36100636021945	 4.02845032733093	 2.15103482541521	 2.44509512967178	 1.87322280836005	 2.64361282037146	 1.4752701375211	 8.07569496169275	 3.66838637221896	 3.84104076307206	 3.44091168355388	 3.0436981002318
22:37:01 	 3.44743268365263	 6.82059312813534	 6.69025367691842	 4.02845032733093	 2.15103482541521	 4.51835664077026	 1.87322280836005	 2.64361282037146	 1.4752701375211	 8.07569496169275	 0.0	 3.84104076307206	 3.44091168355388	 0.0
22:37:02 	 0.0	 6.82059312813534	 6.69025367691842	 4.02845032733093	 2.15103482541521	 4.51835664077026	 1.87322280836005	 2.64361282037146	 1.4752701375211	 4.44812775830303	 2.34661597035252	 3.84104076307206	 3.44091168355388	 2.68766365011136
22:37:03 	 5.28892266093317	 6.82059312813534	 6.69025367691842	 4.02845032733093	 2.15103482541521	 4.51835664077026	 1.87322280836005	 0.0	 1.4752701375211	 4.44812775830303	 2.34661597035252	 3.84104076307206	 3.44091168355388	 2.68766365011136
